path,size_bytes,type,sha256,introduction_version,status,origin,repository_path,attribution_basis
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00044/model.pt,21105,.pt,e278f23398e4639f0cc91117aa726c980dd69da99fb842b6b2debc663dcd0dce,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00044/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00044/summary.json,1970,.json,ab12b32e4f97eebc0ec3e580978733b62a85941fe5f29d101599c2430d639721,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00044/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/checkpoint_0000600.pt,21799,.pt,82bb09c0619feb83ad833afd70644532d122f9cf773d542330268d0ff159da9d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/config.resolved.yaml,1233,.yaml,7847d45a7e67b903ce81e86b1a70c4359820112ece8733298e9f01be22e52a98,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/metrics.csv,10164,.csv,1532d4b20c4ef0cf3bef61fd44201165146489f8afa02ffc19cde6788f2f0a83,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/model.pt,21105,.pt,18749336d894825151c0190491eae781d51c123d6cc20eabdeb0ec72ba05fd2f,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/summary.json,1970,.json,7bbedeef3e4c4fa87abced2075c4d5820bfb9bf27f9bead23df0e2c0e517071e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_bounds/m6/seed_00055/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/checkpoint_0000600.pt,21799,.pt,7e02c3998f11a5eb6506f36ea5f4b16d13da9f3a404e7e117f161e57b9e0d7ed,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/config.resolved.yaml,1236,.yaml,96543b9077b894c63620bbdfec61fe3711bc8ed09dca21134699c0af5d26f357,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/metrics.csv,10114,.csv,640b2e3db3b6f391ee8248ded0885154a71c2b1bf3c544942747b880f5311ddf,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/model.pt,21105,.pt,ccde1bd8e04811f8adcfaf394035c02cac4703ff9620d116a1f51b21d67afaaa,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/summary.json,1977,.json,3bf2769c45da45b338c2367ea8cc74778cc8c36c669cb491131d8ebf7aa43e70,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00011/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/checkpoint_0000600.pt,21799,.pt,70fa8b4d7c12746d8f0a92902c62517b88373f346f89d5645de0db8ac9f81e28,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/config.resolved.yaml,1236,.yaml,b83970a462a10a706ff36d2255afef69ee8389e34c51a5c5fde9a9ab4dfbabf8,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/metrics.csv,10154,.csv,5331a99219c42801a962a8156ea3beb720ac43ea33998bf0cecd85f91b7d9a1f,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/model.pt,21105,.pt,f93370d2ce982829dbb75edfb1ed8c4824e4442c2edcfb04887f5f86a82d87fe,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/summary.json,1971,.json,967c91c6cd83c00e172a522d82c783d943814f697c7789f45154f15285bb0cea,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00022/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/checkpoint_0000600.pt,21799,.pt,33a5048d73a47f6b413e0fd87dc5f4a3b02278428d0d4f984e2306f8c460a4de,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/config.resolved.yaml,1236,.yaml,6043659768737ba70b6e724fa00c7bf763479a5d8ddf8aad2a25f4a048879c95,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/metrics.csv,10265,.csv,fec664254574bbb24827eac530a934fca71d6ddd811a0a742fade4ae41f0bdcb,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/model.pt,21105,.pt,90fe521815ae2409e4fb94d09e5b5a08db3da83773c5b1fd0c6f493e8c89fc7e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/summary.json,1978,.json,4fdb5da0fd9780af590c6c632c04f52b7029b0cea8b03ac1d2fecd175db93665,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00033/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/checkpoint_0000600.pt,21799,.pt,76c9a6f69c2c6dcdc54321e5f6dfefb0ccae1905f5841eb6313fd5c9d8ad772d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/config.resolved.yaml,1236,.yaml,7096d261dd1e274ab5df1ed56826a6f0977038b9de186009cb0bdd48c0cc5d77,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/metrics.csv,10204,.csv,c59a2b9ebc8430b034dc884d96e0faedbfdd411f2e6c98655e19002da7d7c762,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/model.pt,21105,.pt,22457c38905b0725f61d17b5bae1b9482651a0179f85979e90c8c5d938565d41,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/summary.json,1977,.json,83cc2ddcc8b8ad8a9ab7a80aa6ecff397f5e3ead6dcfe6b9b4103e1615249261,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00044/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/checkpoint_0000600.pt,21799,.pt,62b5f3955e2a28cee2f4391e10c7adcd25d029e01921cec328f048859303f792,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/config.resolved.yaml,1236,.yaml,6ea12f2cb0af24e7b914141eb893f2a7609a2c536208d17f7747fea7c5249446,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/metrics.csv,10219,.csv,f12c59e56552aafcce1cd2a61bc255718001ea410c023071af53ac9ed00f0ef6,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/model.pt,21105,.pt,d9c26bddabb46ba548db59d25b3fb5f50f98302bd56d95d91b3d604f1ad1d0d7,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/summary.json,1974,.json,7d7cca00372fbc82fe724cf3226880d1b6e28877c86728fdf0bdce3fee80e110,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_smoothing/m6/seed_00055/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/checkpoint_0000600.pt,21799,.pt,840adb9b4cfc3610dd79058b0ac95b77594dce55fff7405ab6f807582cd31333,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/config.resolved.yaml,1240,.yaml,53653b1f3f2596fd9adda103b36954a28dd45425ae8c574de069d1291ed3d063,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/metrics.csv,10149,.csv,4ae73ddb9358a1d61da5c3ebbb58f542d9b67de56bdcc3679d3a1d3d9a619838,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/model.pt,21105,.pt,758d938d4d87d2df6fb692e2ff756a52cc7ecd84181ec29c7b3b9a5526762a91,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/summary.json,1978,.json,a1ea90859abf5f5b6620689575b215a671cee14e28ffb9d2b0e0633775f4f58f,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00011/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/checkpoint_0000600.pt,21799,.pt,12ab46a23ea89cfa3901a9adb5663e5a8e78e67c9c3e1ae4583ece139e4686d0,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/config.resolved.yaml,1240,.yaml,68551e02be0ed903c508d22b7e28e812f3d5bef92faa3e56b4bea0069f70e0a9,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/metrics.csv,10136,.csv,cdaf1e9808f38884922d7f7214d9572f0ec70452acc3c355a1c17b4c1e4951b2,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/model.pt,21105,.pt,7bf2c91671385d551be49632ccc5966e39c451de41280aa37694ce308fff263c,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/summary.json,1976,.json,310d33dc5e3b644cbfcaa7464d385ef52ea471ca3067a141dcacaca7d2fbaf19,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00022/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/checkpoint_0000600.pt,21799,.pt,9b336e72e3c5c3d11fc94813da664cacc1e7d6fa3dc2612902370d4bc539d132,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/config.resolved.yaml,1240,.yaml,2c8f4ba6bfedc70ef6b5feaa3da9cfb5f441d4537b0ebbab5b044fbf704bbe34,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/metrics.csv,10160,.csv,d490d117dd6099f5ae2927d6c0bfc3f5fc2c9642ff53708a2917756befd31c3a,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/model.pt,21105,.pt,0b24e56cb10d1927042b512e83961ba41f2f49e8d9eb0c43ba4aef358a4d48ec,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/summary.json,1981,.json,b2a7cd25050055bcb4f1deeb35c0214a8f7b285161a871184185cbaa12851c2e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00033/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/checkpoint_0000600.pt,21799,.pt,b0af2287403b3ad9cc2289633ad1d6d47d580e798fb4c92fee1efbad993228d8,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/config.resolved.yaml,1240,.yaml,2bd6b160d1bbc0158c626d2b591cf1c4dd244c7f7dd1f74e277c19d961aa060b,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/metrics.csv,10136,.csv,7fa1448cc74e12752e52d7de92e0cdc49ca14fe481c3e01093bc0beaac0b3ce6,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/model.pt,21105,.pt,2115e24c7be5dc71ad99a4c75f7cd3c940d2d254081e362ba9415c5af9ae0702,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/summary.json,1977,.json,871f10fdfc4a2530fdc153ba00dbf7df2f5785bf4bc37bb514fef65bb559f6e4,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00044/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/checkpoint_0000600.pt,21799,.pt,113e8a7d6a558a9455f10f0020a975ce5da9b40a0d4492aae038b0e75282bafb,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/config.resolved.yaml,1240,.yaml,12b7803f05a28c634d7b903d5e077f46bb69608e4cd17ee63783e759f7651d10,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/metrics.csv,10142,.csv,8b5738bba0bdbc176d622f7baf61753ddfe6f5617bd6b333e7f5512a70af38a9,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/model.pt,21105,.pt,f775d91758e83d56da5ae7247a9aee22024097fac2cde8ec16ef2aa3fc8070a0,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_ablation_screen_v1/without_uniform_floor/m6/seed_00055/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
